timestamp,price,date,coin,market_cap,volume,network_difficulty,hashrate_ths,hardware,power_consumption_w,electricity_cost_per_kwh,pool_fee,hardware_age_months,daily_revenue_usd,daily_power_cost_usd,monthly_profit_usd,break_even_days
1775692800000,71117.07713411814,2026-04-09 00:00:00,bitcoin,1423286125223.942,42583999503.6708,75496883863845.14,140,Antminer S19 XP,3010,0.04408290444032405,0.02564337067130768,19.93494625036299,16.155661728969804,3.184549016769009,230.8000480326905,493.93403931984034
1775779200000,71770.7468500515,2026-04-10 00:00:00,bitcoin,1436399827130.5452,39293023566.96442,82084344533581.7,126,Whatsminer M50,3276,0.07265290981044924,0.01190922727859927,5.391777543402399,13.686374465621935,5.71226238093676,122.55669587388854,685.3970678716438
1775865600000,72972.70823557042,2026-04-11 00:00:00,bitcoin,1460609915845.4644,38358391003.667854,90669703647172.34,110,Antminer S19 Pro,3250,0.0944757400762289,0.034941205431571296,9.583981924781341,10.741838653273208,7.369107725945854,-2.9847388468460956,250000.0
1775952000000,73053.88808483821,2026-04-12 00:00:00,bitcoin,1462802384989.1692,23868132454.73879,85723448817515.66,234,Antminer S21 Pro,3540,0.054384842848472885,0.027969355245316317,9.832148863020459,24.37100353521097,4.620536248406257,384.18068527080806,390.44128388251835
1776038400000,70756.75105500016,2026-04-13 00:00:00,bitcoin,1415861769817.8752,30101377740.873566,82285383848067.28,110,Antminer S19 Pro,3250,0.04820287624720814,0.013447989911787006,23.4772960446374,11.732532158591471,3.759824347282235,135.0145676726104,555.4956127539027
1776124800000,74514.63006655,2026-04-14 00:00:00,bitcoin,1491650187280.6667,53329034805.473694,93825746092781.92,110,Antminer S19 Pro,3250,0.0582444127401974,0.012815718544700686,4.34140563309356,10.842872188734493,4.543064193735397,84.82757318330624,884.146477206538
1776211200000,74181.10807228928,2026-04-15 00:00:00,bitcoin,1484804385765.1338,57684799834.52557,97593787752406.42,126,Whatsminer M50,3276,0.05173505651935501,0.03728880458309777,19.17979130651477,11.592353291366834,4.067617083777768,109.07541956100532,770.1093457909574
1776297600000,74833.50639132406,2026-04-16 00:00:00,bitcoin,1497468161198.8457,33592871494.555107,90722541748172.23,140,Antminer S19 XP,3010,0.049342137333275624,0.030076007888142353,8.020625140154639,14.082524717930418,3.564476000955831,157.2081281759043,725.1533449494572
1776384000000,75149.1930221427,2026-04-17 00:00:00,bitcoin,1503597305333.8933,44500754086.976234,84510055002945.83,140,Antminer S19 XP,3010,0.06823657585812783,0.03487860397950267,17.54088829862785,15.106359470635148,4.929410239991154,146.9751435859865,775.6413582498412
1776470400000,77128.44334858148,2026-04-18 00:00:00,bitcoin,1543927908120.292,64762179077.35212,87182987620438.2,110,Antminer S19 Pro,3250,0.11170546624951806,0.03636936700846802,10.080264103095908,11.790168174141533,8.713026367462408,-11.852412466292908,250000.0
1776556800000,75728.45681761758,2026-04-19 00:00:00,bitcoin,1515912560791.0652,66292316931.16393,81664810449228.03,234,Antminer S21 Pro,3540,0.07563536820648464,0.027153170561449665,13.88063431479696,26.54106663779896,6.425980882822936,395.11923931594737,379.63223522015386
1776643200000,73856.05501487634,2026-04-20 00:00:00,bitcoin,1478753744436.9177,62221359441.72641,87050799623667.22,140,Antminer S19 XP,3010,0.04691283427337907,0.025523390552651237,19.982682559827147,14.55280449209196,3.388983147908904,176.58130699215837,645.5949496684975
1776729600000,75874.54629352967,2026-04-21 00:00:00,bitcoin,1518784350281.418,48152404105.554855,80080823648059.75,234,Antminer S21 Pro,3540,0.03692745024427867,0.022912822309629707,19.29997355961322,27.236459089431047,3.1373561727539157,514.6397541669805,291.46601828845667
1776816000000,76350.25202878818,2026-04-22 00:00:00,bitcoin,1528459815743.431,41231756234.27609,91384528300537.66,140,Antminer S19 XP,3010,0.09265405306241327,0.01950839763373358,20.794156404952805,14.419281259291564,6.693328793228734,73.44524064855156,1552.1768189923991
1776902400000,78194.78334884858,2026-04-23 00:00:00,bitcoin,1566077005143.7695,49815267208.000084,100190189685573.58,234,Antminer S21 Pro,3540,0.06445188879927491,0.023037878825761353,1.4308158082718165,22.43262329467146,5.475832472386397,300.37039133521847,499.38344233336045
1776988800000,78260.61998045091,2026-04-24 00:00:00,bitcoin,1566737928291.1943,41704798844.827675,93805141216007.67,126,Whatsminer M50,3276,0.10396478519268233,0.03321638967190469,16.609213272953877,12.777631685597234,8.174127270989455,21.438465771566673,3918.190830213569
1777075200000,77444.79563692068,2026-04-25 00:00:00,bitcoin,1550504073873.627,33584952477.909107,87191591096459.22,234,Antminer S21 Pro,3540,0.08935596917766932,0.028057702930453947,3.359697041322309,25.398488587349544,7.591683141334786,325.8708300471094,460.3050846199253
1777161600000,77619.14219872655,2026-04-26 00:00:00,bitcoin,1553988530840.653,17276677148.502968,92317305562097.75,126,Whatsminer M50,3276,0.10166173054872317,0.03677569869864538,9.979645632441864,12.829732254104806,7.99305190266281,28.433743876593223,2954.236359607542
1777248000000,78645.12560170851,2026-04-27 00:00:00,bitcoin,1575064891879.2925,22944408006.92362,98640271893919.81,126,Whatsminer M50,3276,0.054475143547660386,0.023301400431375633,13.166121961312523,12.336232854676732,4.28305368629125,124.92870838489777,672.383482435447
1777334400000,77361.29911038803,2026-04-28 00:00:00,bitcoin,1549702864531.718,39453767786.252846,97320222434962.38,234,Antminer S21 Pro,3540,0.09231230302149523,0.02821268736156262,9.665747633923939,22.726975406790576,7.8428532647062354,238.19033092919688,629.7484848139708
1777420800000,76345.22521002527,2026-04-29 00:00:00,bitcoin,1528431321586.3352,32683167166.924606,83602231550537.53,126,Whatsminer M50,3276,0.05376557862243469,0.02893922659275966,12.470680219272179,14.048011857836443,4.227264853610305,177.95574346011747,472.02747361073875
1777507200000,75774.8855230121,2026-04-30 00:00:00,bitcoin,1517194764796.4153,42528290001.67072,90697219883755.03,110,Antminer S19 Pro,3250,0.11451616315052623,0.027750914869189767,23.91663141116686,11.234026418790677,8.932260725741047,-35.113695875177804,250000.0
1777593600000,76286.57710950871,2026-05-01 00:00:00,bitcoin,1528163519735.7407,31717874196.513115,87781640140906.25,126,Whatsminer M50,3276,0.0872736853380037,0.03107901319256549,3.2452155291085134,13.33942914282999,6.861806236015203,77.66202053777698,1081.6097677904227
1777680000000,78172.07422147921,2026-05-02 00:00:00,bitcoin,1564746221568.415,39070393404.50403,94176361424134.45,140,Antminer S19 XP,3010,0.05920606201578078,0.017123004051244187,16.21094508807421,14.360542064063146,4.2770459200200035,144.17155098796096,790.7246555842322
1777766400000,78655.34555331903,2026-05-03 00:00:00,bitcoin,1574625317385.0962,18618912381.93079,92464191063516.39,234,Antminer S21 Pro,3540,0.05425606760630453,0.025370913326373718,9.504023193254765,24.391796781387967,4.609595503831634,385.1327049933567,389.47614174336974
1777852800000,78562.55051754859,2026-05-04 00:00:00,bitcoin,1573067635502.928,21884574779.755363,78620185050534.92,110,Antminer S19 Pro,3250,0.047183392656447914,0.01312674408425043,3.1922351737758907,13.638590070301257,3.680304627202937,194.5818966262829,385.4418180744028
1777939200000,79823.88555955577,2026-05-05 00:00:00,bitcoin,1598023587523.132,55780483402.17884,89779839201478.95,234,Antminer S21 Pro,3540,0.0925176863004355,0.021535339829344375,3.8096823209834287,25.594635044981562,7.860302628085001,323.69663917356354,463.3968408908046
1778025600000,80925.09365495079,2026-05-06 00:00:00,bitcoin,1620550900862.796,41115413343.941505,93430369860273.78,140,Antminer S19 XP,3010,0.049684405169813456,0.02463001205863793,22.782554549894805,14.870530604050604,3.589201429467324,180.10654190416506,632.9586854244282
1778112000000,81424.99515650333,2026-05-07 00:00:00,bitcoin,1630523861201.5588,41133090710.83387,85682337794625.2,140,Antminer S19 XP,3010,0.08357729393347402,0.029566727786364173,21.11043592108229,16.23282274932137,6.037623713754162,147.52263773368296,772.7627552714987
1778198400000,80022.04125006415,2026-05-08 00:00:00,bitcoin,1602537556660.9,38385751841.67185,94590144424383.39,140,Antminer S19 XP,3010,0.05381715242328216,0.03851593157758611,21.769007049960525,14.317518850659427,3.8877510910579027,154.5596994547124,737.5790739901329
1778284800000,80189.06503567853,2026-05-09 00:00:00,bitcoin,1605561829780.81,34583448281.13733,84204144654430.28,126,Whatsminer M50,3276,0.08957720503144817,0.028019531996450676,23.796786619857276,14.66370323407118,7.04291816839258,111.95688530369132,750.288825668415
1778371200000,80678.03394296461,2026-05-10 00:00:00,bitcoin,1615753832504.217,18921531897.88494,88239499715385.25,126,Whatsminer M50,3276,0.10334457556864853,0.03230781748529679,4.999569360204431,14.016318106338318,8.12536390950942,60.06195923820023,1398.5557758258217
1778457600000,82145.65606759128,2026-05-11 00:00:00,bitcoin,1644787760960.26,28066045740.096794,100161272988160.06,234,Antminer S21 Pro,3540,0.10002227188301878,0.02518798178485608,8.530544096737483,23.520979198873697,8.497892219181276,242.35927605743927,618.915860948726
1778544000000,81725.20771701908,2026-05-12 00:00:00,bitcoin,1636812805155.4443,33905980449.09922,88685450819861.22,234,Antminer S21 Pro,3540,0.09847661978377036,0.029023120941289938,16.061256718196802,26.324631445494777,8.36657361682913,330.40840152663606,453.9836133310541
1778630400000,80480.88600120835,2026-05-13 00:00:00,bitcoin,1611919136783.8035,33067066161.61675,94937239797015.33,110,Antminer S19 Pro,3250,0.046895016512302684,0.012127966484013203,11.611260956655535,11.581996315991256,3.657811287959609,133.55888417428272,561.5500643306627
1778716800000,79277.8045183824,2026-05-14 00:00:00,bitcoin,1587717799781.685,44896912205.74269,82296968509108.56,110,Antminer S19 Pro,3250,0.037954645228606684,0.01763174742525541,10.041348801080005,13.087861160007778,2.9604623278313213,199.655298298627,375.6474315438478
1778803200000,81051.9828878728,2026-05-15 00:00:00,bitcoin,1623427124965.4011,44287881795.36913,102949892357053.05,234,Antminer S21 Pro,3540,0.09290539456386471,0.02085559279615416,8.587469984054234,22.679540475356834,7.893242322145946,235.25561126299328,637.6043453106602
1778889600000,79068.82024044942,2026-05-16 00:00:00,bitcoin,1583853006822.6218,38052335521.806335,89367915341271.56,126,Whatsminer M50,3276,0.06315124924149161,0.024174800650195408,14.250735166642853,13.677291536349172,4.965203820363036,144.69596481291742,580.5275918275026
1778976000000,78135.00994863857,2026-05-17 00:00:00,bitcoin,1565271173826.085,26082683404.305424,90589112325270.73,140,Antminer S19 XP,3010,0.06891116037630125,0.011369462365071512,13.814242287361967,15.009479194074821,4.978142225584002,142.60677572139122,799.4010061816426
1779062400000,77425.71519168488,2026-05-18 00:00:00,bitcoin,1547173050294.1145,22985134432.452282,90416613309148.89,234,Antminer S21 Pro,3540,0.0328034183514052,0.01420072292659953,3.874988017541762,24.83563343295025,2.786978423135386,453.1263169611126,331.0335206438099
1779148800000,76952.2148594993,2026-05-19 00:00:00,bitcoin,1541450290438.4524,43600665899.53078,92164680037906.22,110,Antminer S19 Pro,3250,0.05336188043475443,0.018304429233739174,11.321756100442538,11.33600476753029,4.162226673910846,111.04667614191668,675.3916695728079
1779235200000,76808.8105527178,2026-05-20 00:00:00,bitcoin,1538679326205.1785,28896388946.333775,81411442212333.94,126,Whatsminer M50,3276,0.03303087634870176,0.03914598072703152,13.283322629036398,14.361091398967977,2.597019622040327,236.25548664116283,355.5472983684971
1779321600000,77459.94434557436,2026-05-21 00:00:00,bitcoin,1551690153641.5295,28637186323.312496,89523271267128.66,234,Antminer S21 Pro,3540,0.10912671953411228,0.019940410213091522,13.686886529553371,24.948444651919452,9.27140609161818,261.9778234757048,572.567547931822
1779408000000,77546.33765297421,2026-05-22 00:00:00,bitcoin,1554827670331.5293,29075253047.052185,86328103915238.39,234,Antminer S21 Pro,3540,0.05190570148966774,0.024461231743362476,5.042572629896443,25.78121487953785,4.409908398562171,432.80586109593696,346.5757132312738
1779494400000,75482.52379955728,2026-05-23 00:00:00,bitcoin,1512164902010.444,30314018356.68882,79454317035906.39,126,Whatsminer M50,3276,0.08016034526157072,0.01588293138215179,17.814513414054883,14.81085471021812,6.302526985845736,138.58316506450484,606.134229658425
1779580800000,76672.79289056802,2026-05-24 00:00:00,bitcoin,1536316423810.9985,33021471675.838852,93829605076116.89,234,Antminer S21 Pro,3540,0.033508138859501733,0.028323402132273048,0.6047782757056712,23.36000298638685,2.8468514775032676,407.0612119331741,368.4949476950533
1779667200000,76988.16126107218,2026-05-25 00:00:00,bitcoin,1542380599548.2566,23346751407.595566,87395936132895.53,126,Whatsminer M50,3276,0.09001626521750922,0.01842049646547923,8.515964533035904,13.698172585455637,7.077438836461444,81.95534580315915,1024.948393259809
1779753600000,77274.40152182181,2026-05-26 00:00:00,bitcoin,1547932919218.8884,21579710482.715477,90607936729580.77,140,Antminer S19 XP,3010,0.059072461117868444,0.016209777353152804,18.725103564855203,14.768413562198756,4.267394591154816,156.69723579798486,727.5176196915788
1779840000000,75824.06332542913,2026-05-27 00:00:00,bitcoin,1519006468647.7368,39159693387.273636,89085946531497.9,126,Whatsminer M50,3276,0.11081272682618992,0.025497178853379373,13.533430105329657,13.139698489075794,8.712539833982357,16.14809298613645,5201.852631893818
1779926400000,74352.69928002391,2026-05-28 00:00:00,bitcoin,1489192939341.7922,36456563334.10269,85286321371472.69,126,Whatsminer M50,3276,0.10993063700406322,0.010165173974812624,6.267898380260646,13.670504136595646,8.643186403807466,34.15286531697873,2459.5300927281287
1780012800000,73539.84189606174,2026-05-29 00:00:00,bitcoin,1473190543991.798,39482623576.14358,96158338348205.36,126,Whatsminer M50,3276,0.0592761556525573,0.01022992097947676,16.678874864233144,11.991527463563513,4.660528462026664,103.2633033794388,813.454511438045
1780099200000,73382.71831425565,2026-05-30 00:00:00,bitcoin,1470438487484.5764,35500171846.420395,85915941998734.66,234,Antminer S21 Pro,3540,0.1110864806121421,0.016572064273055732,13.617382659745761,24.712252685590023,9.437907392807594,249.89702545013955,600.247240757688
1780185600000,73751.06787328025,2026-05-31 00:00:00,bitcoin,1477685075481.0342,18041892698.4912,78669461639350.2,234,Antminer S21 Pro,3540,0.11965419061489009,0.011101640875024634,19.109846626953292,27.274923874349476,10.165820034641063,304.939781857919,491.9003977968663
1780272000000,73593.37119702855,2026-06-01 00:00:00,bitcoin,1474566905230.025,16753747818.538012,84325902529940.53,126,Whatsminer M50,3276,0.10428740977115532,0.013240772623920741,17.64060446855576,13.642480434105106,8.199493305847316,46.62294718106704,1801.687904322601
1780358400000,71360.32521325785,2026-06-02 00:00:00,bitcoin,1430970894389.7837,51807946724.19844,86965625778275.42,234,Antminer S21 Pro,3540,0.1060384212979706,0.020165819480162547,14.642590128869632,23.654378159216026,9.009024273475584,231.02728323887993,649.2739640837202
1780444800000,66649.85561928031,2026-06-03 00:00:00,bitcoin,1335527869867.4976,66210108956.07544,83204521896253.02,110,Antminer S19 Pro,3250,0.05241078624981809,0.03407757038739438,11.716264207459536,10.700920021614555,4.088041327485811,94.21969415719565,796.0119237372007
1780531200000,64021.88915867498,2026-06-04 00:00:00,bitcoin,1282892747601.9075,47109696433.67548,72912669622587.02,110,Antminer S19 Pro,3250,0.08190321589719807,0.027161459301079025,3.196371016020562,11.813887658849428,6.3884508399814495,58.596437899372674,1279.9412846357156
1780617600000,63796.2543917893,2026-06-05 00:00:00,bitcoin,1277535354121.537,65428213201.18904,82810957863214.92,234,Antminer S21 Pro,3540,0.036053032257063106,0.025380031778692493,6.27199242924921,22.089833076145425,3.063065620560082,362.469690334227,413.8277047708117
1780704000000,60921.79441516493,2026-06-06 00:00:00,bitcoin,1221126222047.2139,74296044994.81367,66953827368282.234,234,Antminer S21 Pro,3540,0.03854261431395027,0.018804664696243648,10.058387350010047,26.266518283644327,3.274580512113215,481.4247998126,311.5751412440514
1780790400000,60861.88012897632,2026-06-07 00:00:00,bitcoin,1219858358359.3782,31865516854.60977,81438909453895.69,126,Whatsminer M50,3276,0.11990033508299615,0.03795261158298449,14.383182888153328,11.389753461957389,9.427043945565488,-57.78538117490967,280000.0
1780876800000,63254.57215050675,2026-06-08 00:00:00,bitcoin,1266954887605.9854,37684637505.908424,71115404013068.6,140,Antminer S19 XP,3010,0.059397532448331986,0.021910451237115748,12.328988525167315,15.313300095235967,4.290877744067503,172.3393372017206,661.4856587649789
1780963200000,63078.44049480062,2026-06-09 00:00:00,bitcoin,1263134225700.3467,34027346085.709057,76434140983957.14,234,Antminer S21 Pro,3540,0.09733655208439618,0.012612783003873146,6.9164286230287075,23.973465315526123,8.2697134650903,262.7792221797414,570.8213866977648
1781049600000,61658.311991466595,2026-06-10 00:00:00,bitcoin,1235553329907.982,40990944564.44563,81704770049689.0,110,Antminer S19 Pro,3250,0.10259985477241347,0.028511995483534038,0.15514458695305322,10.139306351583748,8.00278867224825,-40.071136286601714,250000.0
1781136000000,61492.514389714524,2026-06-11 00:00:00,bitcoin,1231789348363.8784,27715292454.952827,76841790335864.11,126,Whatsminer M50,3276,0.10722209439065063,0.013415151804298042,11.909741325619535,12.507302724314764,8.430229949370514,5.645516581660832,14879.06355157465
1781222400000,63552.30087011473,2026-06-12 00:00:00,bitcoin,1273718877820.8484,30075017169.00082,82043743313663.45,234,Antminer S21 Pro,3540,0.11978654676619409,0.020356694284050764,6.855023725493834,22.325620720483364,10.17706501325585,156.12333788349207,960.7788434035298
1781308800000,63537.739003707065,2026-06-13 00:00:00,bitcoin,1273276135244.3894,28141339067.429684,81041425634972.2,110,Antminer S19 Pro,3250,0.051734683673118106,0.025222358161534265,17.63059921705284,10.56955802173296,4.035305326503212,91.86091419022574,816.4517048533816
1781395200000,64377.57668942172,2026-06-14 00:00:00,bitcoin,1290225515375.4822,17522802429.204792,85079323641541.11,110,Antminer S19 Pro,3250,0.033631574417372974,0.03622667574055528,0.5747103664916038,10.085840165531465,2.623262804555092,119.71065416262451,626.5106520770826
1781481600000,65713.6235604093,2026-06-15 00:00:00,bitcoin,1317085172262.3992,22887575559.512203,85072402221576.31,140,Antminer S19 XP,3010,0.06700723661951273,0.02480639741020356,14.035867471338982,13.259266422416358,4.8406027733935995,94.22657613734943,1209.8497544241427
1781568000000,66300.95853652984,2026-06-16 00:00:00,bitcoin,1328696238979.8499,33915183708.415253,77982077237759.33,126,Whatsminer M50,3276,0.041707260284605224,0.031067762980949928,22.59538170014557,13.050370961729783,3.279191632616801,176.46871320672278,476.0050576308045
1781583963000,66041.09372508748,2026-06-16 04:26:03,bitcoin,1324222970083.7332,31822931229.428574,83198952939873.56,126,Whatsminer M50,3276,0.03201833002458496,0.03978450516997211,4.185822410675988,12.074510956304787,2.5174091798529674,170.0463866268879,493.9828576558406
1750118400000,2561.329843569428,2025-06-17 00:00:00,ethereum,309982828015.90594,24222149649.172424,30000000000000.0,140,Antminer S19 XP,3010,0.06243841444273375,0.013944673596939449,11.319587778014288,1.481861014854027,4.5105510593430855,-249.19403466800506,380000.0
1750204800000,2514.986700576147,2025-06-18 00:00:00,ethereum,303697873489.69434,25926506708.040215,30000000000000.0,140,Antminer S19 XP,3010,0.10053644259677127,0.018241945765585587,2.194127803611316,1.4487079561104372,7.262752613190757,-332.7546730457429,380000.0
1750291200000,2521.3334233964915,2025-06-19 00:00:00,ethereum,304290652058.44,17800721253.243202,31193534859356.438,126,Whatsminer M50,3276,0.08095626221025637,0.021837282267929393,15.016365894272463,1.2525101057030898,6.365105160019197,-270.0445182961499,280000.0
1750377600000,2522.1791903642184,2025-06-20 00:00:00,ethereum,304481216643.1207,10392473841.155851,30000000000000.0,126,Whatsminer M50,3276,0.05815001902893186,0.02265484535616494,13.212760334309415,1.3016885699235559,4.571987096130738,-214.77562245288212,280000.0
1750464000000,2405.695434213183,2025-06-21 00:00:00,ethereum,290401843920.2328,20482816663.29469,30000000000000.0,234,Antminer S21 Pro,3540,0.08889078049434478,0.022330632257966374,9.776772581107977,2.3065408645727636,7.552160710799533,-365.7019287201364,500000.0
1750550400000,2270.581996055585,2025-06-22 00:00:00,ethereum,273839538572.25955,16155611764.84833,30000000000000.0,234,Antminer S21 Pro,3540,0.050881636227792966,0.037228330076696646,12.513048515369789,2.143823334111231,4.322903813913291,-273.70574772739513,500000.0
1750636800000,2227.4287266371684,2025-06-23 00:00:00,ethereum,268777741291.43988,28181442532.315876,32501537793206.688,140,Antminer S19 XP,3010,0.03129433014648765,0.03142097933400569,21.517791803256245,1.1684143946532923,2.260702409782268,-191.10197378720258,380000.0
1750723200000,2423.899644268608,2025-06-24 00:00:00,ethereum,292612668627.3885,25494295400.420887,30000000000000.0,234,Antminer S21 Pro,3540,0.09879180477927846,0.02823715642272111,4.711063255465609,2.3099545000456456,8.3933517340475,-390.835250353389,500000.0
1750809600000,2446.539301545049,2025-06-25 00:00:00,ethereum,295402538889.65454,19669025068.963604,30000000000000.0,110,Antminer S19 Pro,3250,0.08613687763776082,0.019281181535883464,0.5415482809283336,1.1061194640611822,6.718676455745344,-272.54337641719155,250000.0
1750896000000,2417.2267855277296,2025-06-26 00:00:00,ethereum,291827501114.87933,15513055665.262428,31446942717451.71,234,Antminer S21 Pro,3540,0.0986072362050864,0.03471371152663884,20.679957232778424,2.182955394957924,8.37767078798414,-394.17479512411984,500000.0
1750982400000,2415.031864876594,2025-06-27 00:00:00,ethereum,291547094716.2168,16271811388.723804,30000000000000.0,234,Antminer S21 Pro,3540,0.033504421501889904,0.038651815344549666,13.850809977309755,2.276837717407329,2.8465356508005666,-225.42427133513047,500000.0
1751068800000,2423.0302896731746,2025-06-28 00:00:00,ethereum,292419308271.8665,13100825617.816572,30000000000000.0,110,Antminer S19 Pro,3250,0.1053407665047587,0.03463594847650679,21.375802931084216,1.0783389555425424,8.216579787371177,-318.3138916215257,250000.0
1751155200000,2437.133001780241,2025-06-29 00:00:00,ethereum,294208600645.2538,5787313890.541637,30000000000000.0,140,Antminer S19 XP,3010,0.0857573580032673,0.010046953155744187,14.326685361916141,1.415580289090549,6.195111542156029,-301.7192709252977,380000.0
1751241600000,2502.6672721177083,2025-06-30 00:00:00,ethereum,302158279316.21674,10236257918.833096,33475190206288.92,110,Antminer S19 Pro,3250,0.08070558156413761,0.02909204110550221,19.443866159032858,1.0038867123261699,6.295035362002734,-262.90112615696364,250000.0
1751328000000,2488.190781689803,2025-07-01 00:00:00,ethereum,300388851494.49866,16306915984.938057,30000000000000.0,234,Antminer S21 Pro,3540,0.08621526433030784,0.011534061443263022,10.31216072052355,2.411981023528415,7.324848857502954,-355.7193683525695,500000.0
1751414400000,2405.1045592800183,2025-07-02 00:00:00,ethereum,290294455719.4809,12933967031.524443,30000000000000.0,140,Antminer S19 XP,3010,0.10779899221815277,0.017728216610011654,17.996638350918452,1.386137490300952,7.787399197839355,-350.3711845594854,380000.0
1751500800000,2574.067718495133,2025-07-03 00:00:00,ethereum,310930535640.4307,21862573614.17975,30000000000000.0,234,Antminer S21 Pro,3540,0.08282428559030164,0.011785741010433151,21.912995205356545,2.494592345731127,7.036751303752028,-344.5981020739604,500000.0
1751587200000,2590.132231590221,2025-07-04 00:00:00,ethereum,312621047413.045,19823369642.62606,30000000000000.0,110,Antminer S19 Pro,3250,0.08228553418993613,0.02811386358848163,13.73095112933295,1.1604933400087116,6.418271666815018,-261.9000164708559,250000.0
1751673600000,2509.236345783362,2025-07-05 00:00:00,ethereum,302827514359.61035,16377116416.187033,30000000000000.0,110,Antminer S19 Pro,3250,0.11916112413591892,0.030597697404778204,4.338843613497109,1.1213751958890033,9.294567682601675,-349.36244126804684,250000.0
1751760000000,2517.37917835065,2025-07-06 00:00:00,ethereum,304028836772.5733,6801276942.284494,32315545528391.64,234,Antminer S21 Pro,3540,0.09810571503617112,0.013434629141977154,6.451142760724756,2.261063541740555,8.3350615494731,-390.55327356530967,500000.0
1751846400000,2571.358192115984,2025-07-07 00:00:00,ethereum,310345645222.7514,9051659015.949968,31481623614284.43,126,Whatsminer M50,3276,0.06980644249060217,0.021515166491349384,4.767469845537739,1.266088308211822,5.488461734381104,-243.33786945174515,280000.0
1751932800000,2543.6317028067488,2025-07-08 00:00:00,ethereum,307013209348.5054,15947822897.049152,30000000000000.0,126,Whatsminer M50,3276,0.0936657300029635,0.02368709526866626,5.92456866229759,1.311373634954317,7.364374355753001,-298.2566882906272,280000.0
1752019200000,2615.7759888945047,2025-07-09 00:00:00,ethereum,315738597830.34283,14750377128.581295,30000000000000.0,110,Antminer S19 Pro,3250,0.06503074245226097,0.021071590652827498,7.353970784424873,1.1804750439416871,5.072397911276355,-220.92435268670673,250000.0
1752105600000,2772.5795626609174,2025-07-10 00:00:00,ethereum,335050165487.70404,26626246774.244656,30238000273176.992,110,Antminer S19 Pro,3250,0.05059879162351491,0.013630750014555791,13.323210882076523,1.2508264590993867,3.946705746634163,-185.04304529270996,250000.0
1752192000000,2948.4462027029053,2025-07-11 00:00:00,ethereum,355346738000.49475,39308824585.23128,31024036453279.65,126,Whatsminer M50,3276,0.08371666891989835,0.022568433705624263,14.111799107131986,1.4715862125977235,6.582139377158087,-269.98326160347756,280000.0
1752278400000,2958.8514450990992,2025-07-12 00:00:00,ethereum,357144054434.9151,42455550664.554665,30000000000000.0,126,Whatsminer M50,3276,0.11353638883025563,0.032535341434252546,10.235993933804668,1.51161592746723,8.926685035390019,-339.1187399043504,280000.0
1752364800000,2942.9616055388096,2025-07-13 00:00:00,ethereum,355216449018.5163,17472135946.60354,33568322757572.957,234,Antminer S21 Pro,3540,0.11362255680139165,0.012130229935997664,14.770098715700051,2.5480292297708376,9.653372425846236,-421.49362921559526,500000.0
1752451200000,2974.2654952333387,2025-07-14 00:00:00,ethereum,359110100026.3572,18605172049.087772,30000000000000.0,234,Antminer S21 Pro,3540,0.06077147502949413,0.012405400422457104,1.9577982146727821,2.8806264265112502,5.163144518505821,-276.8088760931705,500000.0
1752537600000,3012.1797069059276,2025-07-15 00:00:00,ethereum,363606274489.50854,41336421998.04408,30000000000000.0,126,Whatsminer M50,3276,0.07749097195995254,0.020643138755079525,2.1069176893958392,1.5577761041643157,6.092650179379308,-252.71288892311642,280000.0
1752624000000,3133.069857747011,2025-07-16 00:00:00,ethereum,378233206915.81635,43416230283.76601,30000000000000.0,234,Antminer S21 Pro,3540,0.049047230871287505,0.03825177134856775,4.123907048583803,2.9550169393267858,4.167052734824587,-244.69440719826738,500000.0
1752710400000,3368.126521526108,2025-07-17 00:00:00,ethereum,406599729410.5382,54882159731.0286,32405909652010.074,234,Antminer S21 Pro,3540,0.11960679985489951,0.030057179401687423,12.433859952968273,2.965924346617343,10.161793715672264,-424.20941440498103,500000.0
1752796800000,3481.8828152374017,2025-07-18 00:00:00,ethereum,420347293649.25085,45678965280.66659,30000000000000.0,140,Antminer S19 XP,3010,0.1183006117081142,0.030360098700176943,5.135872288759526,1.980912574438133,8.546036189794169,-355.28704179401444,380000.0
1752883200000,3547.317079001209,2025-07-19 00:00:00,ethereum,427841866746.5711,72535524453.98022,30000000000000.0,234,Antminer S21 Pro,3540,0.08845580367367026,0.02085759972513595,6.798825683821856,3.40623312900824,7.515205080115026,-331.6024918665369,500000.0
1752969600000,3594.3185010809702,2025-07-20 00:00:00,ethereum,433877664505.94135,27017909119.384834,30000000000000.0,110,Antminer S19 Pro,3250,0.1023972653709726,0.027809823736256154,9.607508068151859,1.6109168183723486,7.986986698935863,-295.4487630835721,250000.0
1753056000000,3758.605581813957,2025-07-21 00:00:00,ethereum,453825859015.21515,55175056732.09093,30000000000000.0,234,Antminer S21 Pro,3540,0.094359014515533,0.010303935520832301,19.484786976249115,3.648019061721855,8.016741873239685,-339.3950176788682,500000.0
1753142400000,3765.453624023574,2025-07-22 00:00:00,ethereum,454513156113.6638,47245582310.60992,32106167729921.414,234,Antminer S21 Pro,3540,0.08338423971355213,0.029082881392286264,0.33269126190864284,3.350122959711183,7.0843250060633896,-320.3593947238995,500000.0
